4972370;Python And Django Framework And HTML 5 Complete Course 2022;2799.0;/course/python-and-django-framework-and-html-5-complete-course-2022/;backend;0;en;udemy;Horizon Tech;beginner
4973108;MERN Stack Online Payments / Wallet Application;379.0;/course/mern-stack-online-payments-wallet-application/;backend;0;en;udemy;K.Sathyaprakash Reddy;beginner
1042110;Beginner Full Stack Web Development: HTML, CSS, React & Node;1099.0;/course/ultimate-web/;fullstack;4.5;en;udemy;Mark Wahlbeck;beginner
3519882;Full Stack Web Development HTML, CSS, Bootstrap and React JS;1099.0;/course/full-stack-web-development-html-css-bootstrap-and-react-js/;fullstack;4.6;en;udemy;Oak Academy;beginner
1002676;The Full Stack Web Development;649.0;/course/the-full-stack-web-development/;fullstack;4.3;en;udemy;Eduonix Learning Solutions;beginner
2488654;The Complete 2021 PHP Full Stack Web Developer Bootcamp;1499.0;/course/the-complete-php-full-stack-web-developer-bootcamp/;fullstack;4.5;en;udemy;Srini Vanamala;beginner
3350284;Full-Stack Web Development For Beginners;1099.0;/course/full-stack-web-development-for-beginners/;fullstack;3.7;en;udemy;Bluelime Learning Solutions;beginner
4218380;Complete JavaScript Full Stack Course 2022 From A - Z;1099.0;/course/complete-javascript-full-stack-course/;fullstack;5.0;en;udemy;Kazi Ariyan;beginner
4427730;React Front To Back 2022;999.0;/course/react-front-to-back-2022/;fullstack;4.7;en;udemy;Brad Traversy;beginner
2701028;Django 3 - Full Stack Websites with Python Web Development;1099.0;/course/django-3-make-websites-with-python-tutorial-beginner-learn-bootstrap/;fullstack;4.6;en;udemy;Nick Walter;beginner
2306906;React & Django Full Stack: web app, backend API, mobile apps;999.0;/course/react-django-full-stack/;fullstack;4.5;en;udemy;Krystian Czekalski;beginner
3355136;Python and Django Full-Stack  Web Development for beginners;1099.0;/course/python-and-django-full-stack-web-development-for-beginners/;fullstack;4.2;en;udemy;Bluelime Learning Solutions;beginner
4935496;Learn Python from Zero to Hero [Basic, GUI, Web, Full Stack];1099.0;/course/learn-python-from-zero-to-hero-basic-gui-web-full-stack/;fullstack;4.8;en;udemy;Parwiz Forogh;beginner
3962226;Full Stack Web Development using the MERN stack and DEVOPS;599.0;/course/full-stack-web-development-using-the-mern-stack-and-devops/;fullstack;4.4;en;udemy;Odafe Idogho;beginner
4214646;Full Stack Web Development Master Course;429.0;/course/full-stack-web-development-master-course/;fullstack;4.4;en;udemy;Vinay Kumar;beginner
1706250;FASTEST PHP Full Stack Web Development for Beginners;1099.0;/course/fastest-full-stack-web-development-course-beginners/;fullstack;4.6;en;udemy;ZEESHAN ARSHAD;beginner
3515544;Full Stack Android Development and Mobile App Marketing;1099.0;/course/full-stack-android-development-and-mobile-app-marketing/;fullstack;4.8;en;udemy;Oak Academy;beginner
3742960;Full Stack Programming for Complete Beginners in Python;479.0;/course/full-stack-programming-for-complete-beginners-in-python/;fullstack;4.4;en;udemy;Abdul Rauf;beginner
2294893;Full Stack Web Development tutorial For Beginners 2021-22;379.0;/course/full-stack-web-development-bootcamp-for-beginners-2019/;fullstack;3.2;en;udemy;Manish kumar;beginner
3562677;Full Stack Web Development using JavaScript;549.0;/course/full-stack-web-development-using-javascript/;fullstack;4.5;en;udemy;Abel Choy;beginner
4946526;Learn T3 Stack for typesafe full-stack web development;379.0;/course/learn-t3-stack-for-typesafe-full-stack-web-development/;fullstack;3.5;en;udemy;Integrated Development;beginner
4523370;MERN Stack Project- A Full Stack Book Store Application 2022;379.0;/course/mernstack/;fullstack;5.0;en;udemy;Indian Coders;beginner
4430032;Full Stack Bootcamp Series - Develop About Page [PART 1];379.0;/course/fullstackpart1/;fullstack;5.0;en;udemy;Chandrasekaran Janardhanan;beginner
4401034;CSS, Bootstrap ,JavaScript, PHP And Python Full-Stack Course;1099.0;/course/css-bootstrap-javascript-php-and-python-full-stack-course/;fullstack;4.5;en;udemy;PROPER DOT INSTITUTE;beginner
2375588;Full Stack Isomorphic JavaScript with Vue.js & Node.js;1099.0;/course/full-stack-isomorphic-javascript-with-vuejs-nodejs/;fullstack;4.5;en;udemy;Packt Publishing;beginner
4249002;Python Django - The Full Stack Guide;949.0;/course/python-django-the-full-stack-guide/;fullstack;4.5;en;udemy;Eric Roby;beginner
3584798;Front End Web Development with React JS, Angular, Bootstrap;1099.0;/course/web-development-with-html-css-bootstrapreact-js-angular/;fullstack;4.4;en;udemy;Oak Academy;beginner
2958506;Vue & Django Full Stack: web app, backend API;999.0;/course/vue-and-django-full-stack/;fullstack;4.5;en;udemy;Krystian Czekalski;beginner
4634054;Food Delivery APP - Full Stack Development For Beginners;399.0;/course/food-delivery-app-full-stack-development-for-beginners/;fullstack;4.8;en;udemy;Vetrivel Ravi;beginner
3400298;Python and Flask Full-Stack Web Development for beginners;1099.0;/course/python-and-flask-full-stack-web-development-for-beginners/;fullstack;3.8;en;udemy;Bluelime Learning Solutions;beginner
1646980;MERN Stack Front To Back: Full Stack React, Redux & Node.js;1099.0;/course/mern-stack-front-to-back/;fullstack;4.5;en;udemy;Brad Traversy;intermediate
4406786;MERN Stack Course 2022 -  MongoDB, Express, React and NodeJS;379.0;/course/mern-stack-course-mongodb-express-react-and-nodejs/;fullstack;4.7;en;udemy;John Smilga;intermediate
4812032;Full Stack Development Bootcamp( Web, Desktop & Mobile App );379.0;/course/full-stack-development-bootcamp-web-desktop-mobile-app/;fullstack;4.2;en;udemy;Sayed Ahmad Fida;intermediate
1546712;Raspberry Pi Full Stack Raspbian;1099.0;/course/raspberry-pi-full-stack-raspbian/;fullstack;4.7;en;udemy;Dr. Peter Dalmaris;intermediate
3155628;Full Stack Grow;399.0;/course/full-stack-grow/;fullstack;4.8;en;udemy;Safa Alai;intermediate
